id,budget,production_companies,production_countries,revenue,spoken_languages,genres,runtime,tagline,crew,cast-name
1275774,0,"['Impact Partners', 'Passion Pictures', 'Channel 4 Television', 'Bellingcat']",['United Kingdom'],0,"['Bulgarian', 'English', 'Russian']",['Documentary'],89,,"{'Director': 'James Jones', 'Executive Producer': 'Eliot Higgins', 'Producer': 'James Jones', 'Editor': 'Rupert Houseman', 'Director of Photography': 'Jean-Louis Schuller', 'Co-Executive Producer': 'Kelsey Koenig'}",['Christo Grozev']
1139072,0,"['BBC Film', 'Ten Thousand 86', 'Ice Cream Films', 'Screen Scotland', 'Sikelia Productions', 'Altitude Film Entertainment']","['United Kingdom', 'United States of America']",0,['English'],['Documentary'],133,,"{'Director': 'David Hinton', 'Executive Producer': 'Mark Thomas', 'Producer': 'Matthew Wells', 'Director of Photography': 'Ronan Killeen', 'Editor': 'Margarida Cartaxo'}","['Martin Scorsese', 'Michael Powell', 'Emeric Pressburger', 'Deborah Kerr', 'Roger Livesey', 'David Niven', 'Kim Hunter']"
1243093,0,[],['India'],0,['Punjabi'],"['Comedy', 'Drama']",0,,"{'Director': 'Mohit Banwait', 'Writer': 'Mohit Banwait'}","['Anita Devgan', 'Nirmal Rishi', 'Gurpreet Ghuggi', 'Karamjit Anmol', 'Mehtab Virk', 'Tanvi Nagi']"
1244958,0,"['Duplass Brothers Productions', 'The Film Arcade', 'Fit Via Vi', 'Cold Iron Pictures']",['United States of America'],0,['English'],['Drama'],86,,"{'Director': 'Morrisa Maltz', 'Executive Producer': 'Bill Way', 'Producer': 'Vanara Taing', 'Co-Producer': 'Katherine Harper', 'Co-Executive Producer': 'Shuli Harel', 'Director of Photography': 'Andrew Hajek', 'Writer': 'Andrew Hajek'}","['Lainey Bearkiller Shangreaux', 'Syriah Fool Head Means', 'Lily Gladstone', 'Richard Ray Whitman', 'Raymond Lee']"
1294456,0,['Two Step Films'],['United Kingdom'],0,['English'],['Documentary'],59,,"{'Director': 'Jemma Gander', 'Editor': 'Danny Collins', 'Line Producer': 'Claire Walker', 'Director of Photography': 'Peter E. Riches', 'Commissioning Editor': 'Emma Loach', 'Executive Producer': 'Kevin Macdonald'}",['Andrew Malkinson']
1287751,0,['Korea National University of Arts'],['South Korea'],0,['English'],['Animation'],0,,{'Director': 'Chaerin Yoo'},[]
1268356,0,[],['Japan'],0,['Japanese'],['Horror'],100,,{},"['Miho Ayane', 'Roku Kano', 'Rei Shishido']"
1276022,0,['RandomGood Foundation'],"['Kenya', 'United States of America']",0,"['English', 'Swahili']",['Documentary'],80,,"{'Director': 'Debra Aroko', 'Producer': 'Nicole Gormley', 'Executive Producer': 'Peter Tittiger', 'Editor': 'Dave Wruck', 'Director of Photography': 'Campbell Brewer', 'Cinematography': 'Simon Ali', 'Consulting Producer': 'Judy Kibinge'}",['Simon Ali']
1295094,0,['Incadenza Film'],['Italy'],0,[],[],0,,{'Director': 'Beatrice Surano'},[]
1294507,0,['Incadenza Film'],['Italy'],0,[],['Documentary'],0,,{'Director': 'Beatrice Surano'},[]
1192338,0,['Gummy'],['United States of America'],0,['English'],['Comedy'],12,A little nepotism never hurt nobody.,"{'Director': ""Tij D'oyen"", 'Screenplay': ""Tij D'oyen"", 'Producer': 'Cameron Morton', 'Associate Producer': 'Isaac Powell', 'Co-Producer': 'Olivia Mastrangelo', 'Director of Photography': 'Matthew Roveto', 'Editor': ""Tij D'oyen""}","['Betsey Brown', 'Penny Balfour', 'Isaac Powell', 'Ethan Wayne Smith', 'Gus Hermoza', 'Joshua Morgan', 'Breton Tyner-Bryan', 'Kevin O’Sullivan', 'Timothy Mills', 'Zachary Daniel Booth']"
1203702,0,['Mumler Jaenzon Film LLC'],"['Belgium', 'United States of America']",0,"['Dutch', 'English', 'Georgian', 'Japanese', 'Polish']",[],78,,"{'Director': 'Vito A. Rowlands', 'Director of Photography': 'Thomas Heban', 'Music': 'Jordan Dykstra', 'Co-Producer': 'Hash Sesay', 'Sound Designer': 'Joe Tisdall'}","['Bianca “b” Norwood', 'April Matthis', 'Emil Daubon', 'Lindsay Rico', 'Junshin Soga', 'Max Weinbach', 'Nicholas Weinbach', 'Tina Makharadze', 'Robert M. Johanson', 'Craig Mungavin', 'Vito A. Rowlands']"
1225637,50000,"['Apex-Tino Pictures', 'Filmbilow Pictures', 'Kousto Entertainment']",['United States of America'],0,[],"['Action', 'Fantasy', 'Comedy']",0,Let the Journey Begin,"{'Director': 'Zack Avery', 'Editor': 'Zack Avery', 'Writer': 'Zack Avery', 'Producer': 'Zane Trusky', 'Executive Producer': 'Zack Avery', 'Line Producer': 'Zack Avery'}","['Zack Avery', 'Lake Dudley', 'Zane Trusky', 'Ethan Curtis', 'Ledge Dudley']"
1294508,0,[],[],0,[],[],0,,{'Director': 'Miriam Muraca'},[]
1133292,0,[],[],0,['Italian'],"['Comedy', 'Drama']",0,,{},"['Floriano Canonaco', 'Lorena Scintu', 'Wanda Iorno', 'Eugenio Mannarino']"
744409,0,"['Tresmilmundos Cine', 'Infinity Hill', 'Mostra Cine', 'Weydemann Bros.', 'Dopamine', 'Barraca Producciones', 'Nadador Cine']","['Germany', 'Argentina', 'Mexico', 'Uruguay']",0,['Spanish'],['Drama'],0,,"{'Writer': 'Gabriela Larralde', 'Director': 'Celina Murga', 'Story': 'Lucía Osorio', 'Producer': 'Jonas Weydemann', 'Executive Producer': 'Martin Scorsese', 'Cinematography': 'Lucio Bonelli', 'Casting': 'María Laura Berch', 'Art Direction': 'Julieta Wagner', 'Costume Design': 'Mariana Dosil', 'Assistant Makeup Artist': 'Sofia Sellanes', 'Assistant Hairstylist': 'Sofia Sellanes', 'Production Manager': 'Diego Pérez Barreiro', 'First Assistant Director': 'María Fernández Aramburu', 'Boom Operator': 'Rocío López', 'Dialogue Editor': 'Martín Scaglia', 'Second Assistant Camera': 'Sofía Caussi', 'Video Assist Operator': 'Mora Schofrin', 'Chief Lighting Technician': 'Ignacio Lampo', 'First Assistant Camera': 'Ciro Zanela', 'Location Manager': 'Germán Ormaechea'}","['Joaquín Furriel', 'Marina de Tavira', 'Alfonso Tort', 'Luciana Grasso', 'Emanuel Parga', 'Diego Starosta', 'Germán Ormaechea', 'Horacio Marassi', 'Soledad Pelayo', 'Romina Bentancur', 'Christian Font', 'Ana Carolina García', 'Juan Tupac Soler', 'Fabrizio Puppi', 'Romina Peluffo', 'Brenna Sandoval', 'Verónica Gerez', 'Álvaro Pozzolo', 'Antonio Ziembrowski', 'Lucia Blasco', 'Silvia Villazur', 'Ernesto Liotti']"
586967,0,['Toei Company'],['Japan'],0,['Japanese'],"['Drama', 'Crime']",127,,"{'Director': 'Yutaka Mizutani', 'Screenplay': 'Yutaka Mizutani', 'Original Music Composer': 'Jun Satō', 'Director of Photography': 'Masahiro Aida', 'Theme Song Performance': 'Aoi Teshima'}","['Masei Nakayama', 'Hoshi Ishida', 'Ryoko Kobayashi', 'Yutaka Mizutani', 'Fumi Dan', 'Katsuya Maiguma', 'Ittoku Kishibe']"
1290370,0,[],[],0,[],[],5,,"{'Director': 'Queenie Zhang', 'Writer': 'Queenie Zhang'}","['Samaya Perez', 'My Linh Tinnierella', 'Madison Beehner']"
1289004,0,"['Muhteşem Film', 'TME Films']",['Turkey'],0,['Turkish'],['Horror'],0,,"{'Director': 'Alper Mestçi', 'Writer': 'Alper Mestçi'}","['Serkan Atar', 'Tuğba Begde', 'Funda Eskioğlu', 'Gönül Ürer', 'Ceyda Ceren Edis', 'Duru Irmak Apaydın', 'Yusuf Kaan Arpacık', 'Adnan Koç', 'Mana Alkoy', 'Caner Atacan']"
1288382,0,['Hochschule Luzern (HSLU)'],['Switzerland'],0,['English'],['Animation'],0,,{'Director': 'Nadja Tanno'},[]
1216385,0,"['Alpha-i', 'Chorki', 'SVF Entertainment']","['Bangladesh', 'India']",0,['Bengali'],"['Crime', 'Action']",0,,{'Director': 'Raihan Rafi'},"['Shakib Khan', 'Mimi Chakraborty', 'Chanchal Chowdhury', 'Masuma Rahman Nabila', 'Jisshu Sengupta', 'Sarbari Das']"
1127824,0,['Puri Connects'],['India'],0,['Telugu'],"['Action', 'Science Fiction']",0,,"{'Producer': 'Charmy Kaur', 'Director': 'Puri Jagannadh', 'Screenplay': 'Puri Jagannadh', 'Music': 'Mani Sharma', 'Director of Photography': 'Gianni Gianeneli', 'Editor': 'Karthika Srinivas', 'Production Design': 'Jonny Shaik', 'Visual Effects': 'Anil Paduri', 'Sound Designer': 'Justin Jose', 'Co-Director': 'Sharma Jiten'}","['Ram Pothineni', 'Sanjay Dutt', 'Kavya Thapar', 'Sayaji Shinde', 'Bani J', 'Getup Srinu', 'Ali', 'Makrand Deshpande', 'Temper Vamsi']"
1222140,0,[],['India'],0,['Malayalam'],[],0,,"{'Director': 'Samjad P S', 'Writer': 'Praveen Viswanath', 'Original Music Composer': 'Aby Salvin Thomas', 'Editor': 'Mahesh Bhuvananandh', 'Sound Designer': 'Vishnu Govind', 'Costume Designer': 'Manjusha Radhakrishnan', 'Art Designer': 'Nimesh Thanoor', 'Production Controller': 'P. K. Jinu', 'Director of Photography': 'Vijay', 'Lyricist': 'Vinayak Sasikumar', 'Makeup Artist': 'Ranjith Manaliparambil', 'Colorist': 'SRIK Varier', 'Casting Director': 'Binoy Nambala', 'Publicist': 'Yellowtooths', 'Still Photographer': 'Jestin James'}","['Ranjith Sajeev', 'Dileesh Pothan', 'Alencier Ley Lopez', 'Chinnu Chandini Nair', 'Siddique', 'Srikant Murali', 'Sunny Wayne', 'Ansal Palluruthy', 'Sudhi Kozhikode', 'Praveen Viswanath', 'Kaarthik Shankar', 'Anu Anandhan', 'Asha Madathil Sreekanth', 'Sheetal Joesph', 'Gayathri Satheesh']"
1275964,0,['Before the Door Pictures'],['United States of America'],0,['English'],['Comedy'],90,,"{'Director': 'Delaney Buffett', 'Writer': 'Delaney Buffett', 'Producer': 'Delaney Buffett', 'Director of Photography': 'Jessica Pantoja', 'Editor': 'Ian Holden', 'Original Music Composer': 'Alexandra Kalinowski', 'Executive Producer': 'Zachary Quinto'}","['Katie Corwin', 'Delaney Buffett', 'Zachary Quinto', 'Cazzie David', 'Mason Gooding', 'Casey Wilson', 'Owen Thiele', 'Benjamin Norris', 'Alexander Hodge', 'Carmen Christopher', 'Miki Ishikawa', 'Heather Mazur', 'Michael Rowland', 'Connor Hines', 'Cory Walls', 'Jolie Natalia Handler', 'Keeley Karsten', 'Holly Bonney']"
1289970,0,[],[],0,[],[],13,,"{'Writer': 'Sean Carter', 'Director': 'Sean Carter'}","['K. Steele', 'Milly Sanders', 'Lavelle Roby', 'Catherine McCafferty']"
1278633,0,[],['United States of America'],0,['English'],['Documentary'],83,,"{'Director': 'David Smick', 'Executive Producer': 'Barry Levinson', 'Writer': 'David Smick'}",['Michael Douglas']
1278633,0,[],['United States of America'],0,['English'],['Documentary'],83,,"{'Director': 'David Smick', 'Executive Producer': 'Barry Levinson', 'Writer': 'David Smick'}",['Michael Douglas']
1279771,0,[],['Japan'],0,['Japanese'],['Horror'],59,,{},[]
1291002,0,[],[],0,[],"['Music', 'Mystery']",0,,"{'Director': 'Lorenzo Ayuso', 'Writer': 'Lorenzo Ayuso', 'Producer': 'Azahara Gómez', 'Assistant Director': 'Daniel Marin', 'Production Assistant': 'Roberto Green', 'Editor': 'Lorenzo Ayuso', 'Visual Effects': 'Azahara Gómez', 'Director of Photography': 'Fred J. Segado', 'Camera Operator': 'Fred J. Segado', 'Assistant Camera': 'Sara Arcos', 'Costume Designer': 'Azahara Gómez', 'Art Direction': 'Lorenzo Ayuso', 'Makeup Artist': 'Lorena Cardeña', 'Music': 'Pepe Rodríguez'}",['Pepe Rodríguez']
1212337,0,"['Element Films', 'BBC Films', 'AKRAN', 'Eurimages', 'Sackville Film and Television Productions', 'Crybaby Productions', 'The Match Factory']","['France', 'Germany', 'Greece', 'Ireland', 'United Kingdom']",0,['English'],['Drama'],98,,"{'Director': 'Ariane Labed', 'Writer': 'Ariane Labed', 'Novel': 'Daisy Johnson', 'Director of Photography': 'Balthazar Lab', 'Producer': 'Chelsea Morgan Hoffmann', 'Still Photographer': 'Despina Spyrou', 'Casting': 'Isabella Odoffin', 'Production Design': 'Lauren Kelly', 'Editor': 'Bettina Böhler', 'Art Direction': 'Diarmuid Wolfe', 'First Assistant Director': 'Ger Duffy', 'Second Assistant Director': 'Richard Cosgrove', 'Executive Producer': 'Niamh Fagan', 'Co-Producer': 'Cécile Tollu-Polonowski', 'Colorist': 'Dirk Meier', 'Makeup Designer': 'Clare Lambe', 'Set Decoration': ""Orla O'Connor"", 'Hair Designer': 'Sandra Kelly', 'Sound Designer': 'Johnnie Burn', 'Costume Design': ""Saileóg O'Halloran""}","['Mia Tharia', 'Niamh Moriarty', ""Cal O'Driscoll"", 'Pascale Kann', 'Rakhee Thakrar', 'Barry John Kinsella', 'Shane Connellan', 'Amelia Valentina Pankhania', 'Rachel Benaissa', 'Emmanuel Okoye']"
1290367,0,[],[],0,[],[],7,,"{'Director': 'Haley McCoy', 'Writer': 'Haley McCoy'}","['Sammy Rat Rios', 'Afomia Hailemeskel']"
1281861,500,[],['United States of America'],0,[],['Horror'],5,Watch the road,"{'Director': 'Caleb Primeau', 'Writer': 'Caleb Primeau', 'Producer': 'Caleb Primeau', 'Production Designer': 'Emily Knoepfel', 'Costume Designer': 'Emily Knoepfel', 'Editor': 'Haotian Li', 'Music Director': 'John Payne', 'First Assistant Director': 'John Payne', 'Sound Mixer': 'John Payne', 'Director of Photography': 'Haotian Li', 'Colorist': 'Haotian Li', 'Gaffer': 'Charlotte Plemmons', 'Key Grip': 'Caleb Primeau', 'Location Manager': 'Khoa Nguyen', 'Prop Designer': 'Emily Knoepfel', 'Makeup Department Head': 'Sophy Levia', 'Makeup Artist': 'Emily Knoepfel', 'Production Assistant': 'Noah Primeau', 'Craft Service': 'Tim Schimpf'}","['Thomas Waltrich', 'Kade Leous', 'Katie Primeau']"
1290363,0,[],[],0,[],[],8,,"{'Director': 'Becky Sayers', 'Writer': 'Becky Sayers'}","['Carmen Sage', 'Grant McGill']"
1276035,0,[],['United States of America'],0,['English'],['Thriller'],96,,"{'Writer': 'Julio Rojas', 'Producer': 'Neil Elman', 'Cinematography': 'Daphne Qin Wu', 'Executive Producer': 'Demián Bichir', 'Co-Executive Producer': 'Michael Meilander', 'Music': 'Nuno Malo', 'Director': 'Roxy Shih'}","['Demián Bichir', 'Julia Goldani Telles']"
1190836,0,['3Buck Productions'],['Canada'],0,['English'],"['Drama', 'Thriller']",106,,"{'Director': 'Karl R. Hearne', 'Editor': 'Arthur Tarnowski', 'Sound Designer': 'Pierre-Jules Audet', 'Writer': 'Karl R. Hearne', 'Line Producer': 'José Lacelle', 'Producer': 'Karl R. Hearne', 'Executive Producer': 'Arthur Tarnowski', 'Music': 'Philippe Brault', 'Casting': 'Rosina Bucci'}","['Dale Dickey', 'Romane Denis', 'Roc LaFortune', 'Bruce Ramsay', 'Jonathan Koensgen', 'Anthony Jones Nestoras']"
916712,0,"['Pantaleon Films', 'Erfttal Film', 'Warner Bros. Film Productions Germany']",['Germany'],0,['German'],['Drama'],102,,"{'Director': 'Hüseyin Tabak', 'Writer': 'Florian David Fitz', 'Cinematography': 'Daniel Gottschalk', 'Music': 'Josef Bach', 'Editor': 'Ana de Mier y Ortuño', 'Producer': 'Marco Beckmann', 'Set Designer': 'Eva Stiebler'}","['Florian David Fitz', 'Kida Khodr Ramadan', 'Senta Berger', 'Burghart Klaußner', 'Marie Burchard', 'Rudolf Krause', 'Nora Boeckler', 'Juan Carlos Lo Sasso']"
1192334,0,"['Willa', 'Unlikeable Woman']",['United States of America'],0,['English'],['Drama'],14,,"{'Director': 'Hanna Gray Organschi', 'Screenplay': 'Hanna Gray Organschi', 'Producer': 'Tara Sheffer', 'Director of Photography': 'Caitlin Machak', 'Editor': 'Caitlin Carr', 'Casting Director': 'Matthew Glasner', 'Music': 'Timothy Cleary', 'Art Direction': 'Spencer Singer', 'Costume Design': 'Stacy Jansen'}","['Victoria Pedretti', 'Paul Fitzgerald', 'Sydney Lemmon', 'Abigail Zealey Bess']"
1265861,385,[],['United Kingdom'],0,[],['Documentary'],10,What has happened to film reel projection?,"{'Director': 'Morgan Mackerness', 'Producer': 'Jayne Grace', 'Editor': 'Thomas Whitworth', 'Cinematography': 'Ellie Price', 'Sound Designer': 'Trystan Sibley', 'Music': 'Max Flenley', 'Writer': 'Morgan Mackerness'}","['Paul Cotgrove', 'David Simpson', 'Mark Joseph', 'Keven Faulkner']"
511424,4600000,"['Making Movies', 'Samson Films']","['Finland', 'Ireland']",159180,['English'],"['Drama', 'Romance']",102,It's never too late to love.,"{'Director': 'Klaus Härö', 'Writer': 'Jimmy Karlsson', 'Producer': 'Kaarle Aho', 'Co-Producer': 'David Collins', 'Line Producer': 'Maria Vilkki', 'Associate Producer': 'Maarit Laaksoharju', 'Director of Photography': 'Robert Nordström', 'Editor': 'Philippe Ravoet', 'Casting': 'Emma Gunnery', 'Production Design': 'John Hand', 'Art Direction': 'Duane Chard', 'Costume Design': 'Alison Byrne', 'Makeup & Hair': 'Pia Mikkonen', 'Makeup Artist': 'Janne Suono', 'Foley Artist': 'Heikki Kossi', 'Sound Designer': 'Kirka Sainio', 'Sound Re-Recording Mixer': 'Olli Pärnänen', 'Original Music Composer': 'Michelino Bisceglia'}","['James Cosmo', 'Brid Brennan', 'Catherine Walker', 'Nora-Jane Noone', ""Aidan O'Hare"", 'Gina Costigan', 'Molly McCann', 'Shane G. Casey', 'Bob Kelly', 'Nova Farrelly', ""Carol O'Reilly"", 'Ciara Fallon', 'Shane McCarthy', 'Tara Flynn', 'Tim Landers', 'Ciara McKeown', 'Aisling Reid', ""Valerie O'Connor"", 'Helen Roche', 'Donagh Deeney', 'Fionnuala Murphy', 'Annette Flynn', 'Grace Fitzgerald', 'Niamh Walsh', ""Hannah O'Reilly"", 'Jeanne Nicole Ní Áinle', 'Wendy Dynan Gleeson', 'Fr. John Kenny', 'Finbar Furey']"
